product_sku,product_name,sales_date,sales_year,sales_month,total_quantity
PJR-DRM-0001-GY-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-เทาอากาศ,S)",2025-10-01,2025,10,0
PJR-DRM-0001-GY-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-เทาอากาศ,XL)",2025-10-01,2025,10,0
PJR-DRM-0001-NV-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-กรม,XXL)",2025-10-01,2025,10,0
PJR-DRM-0001-NV-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-กรม,L)",2025-10-01,2025,10,0
PJR-DRM-0001-NV-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-กรม,M)",2025-10-01,2025,10,0
PJR-DRM-0001-NV-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-กรม,S)",2025-10-01,2025,10,0
PJR-DRM-0001-NV-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-กรม,XL)",2025-10-01,2025,10,0
PJR-DRM-0001-RE-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-แดง,XXL)",2025-10-01,2025,10,0
PJR-DRM-0001-RE-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-แดง,L)",2025-10-01,2025,10,0
PJR-DRM-0001-RE-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-แดง,M)",2025-10-01,2025,10,0
PJR-DRM-0001-RE-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-แดง,S)",2025-10-01,2025,10,0
PJR-DRM-0001-RE-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (EN0004)(DRM-EN0004-แดง,XL)",2025-10-01,2025,10,0
PJR-DRM-0002-BK-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BK-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BK-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BK-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BK-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BU-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BU-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BU-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BU-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-BU-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-FS-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-FS-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-FS-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-FS-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-FS-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-NV-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-NV-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-NV-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-NV-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-NV-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-RE-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-RE-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-RE-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-RE-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0002-RE-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BK-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BK-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BK-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BK-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BK-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BU-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BU-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BU-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BU-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-BU-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-FS-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-FS-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-FS-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-FS-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-FS-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-NV-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-NV-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-NV-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-NV-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-NV-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-RE-2XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-RE-L,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-RE-M,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-RE-S,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0003-RE-XL,กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% by PAJARA,2025-10-01,2025,10,0
PJR-DRM-0004-BK-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ดำ,XXL)",2025-10-01,2025,10,0
PJR-DRM-0004-BK-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ดำ,L)",2025-10-01,2025,10,0
PJR-DRM-0004-BK-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ดำ,M)",2025-10-01,2025,10,0
PJR-DRM-0004-BK-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ดำ,S)",2025-10-01,2025,10,0
PJR-DRM-0004-BK-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ดำ,XL)",2025-10-01,2025,10,0
PJR-DRM-0004-GY-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-เทาอากาศ,XXL)",2025-10-01,2025,10,0
PJR-DRM-0004-GY-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-เทาอากาศ,L)",2025-10-01,2025,10,0
PJR-DRM-0004-GY-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-เทาอากาศ,M)",2025-10-01,2025,10,0
PJR-DRM-0004-GY-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-เทาอากาศ,S)",2025-10-01,2025,10,0
PJR-DRM-0004-GY-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-เทาอากาศ,XL)",2025-10-01,2025,10,0
PJR-DRM-0004-NV-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-กรม,XXL)",2025-10-01,2025,10,0
PJR-DRM-0004-NV-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-กรม,L)",2025-10-01,2025,10,0
PJR-DRM-0004-NV-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-กรม,M)",2025-10-01,2025,10,0
PJR-DRM-0004-NV-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-กรม,S)",2025-10-01,2025,10,0
PJR-DRM-0004-NV-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-กรม,XL)",2025-10-01,2025,10,0
PJR-DRM-0004-OR-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ส้ม,XXL)",2025-10-01,2025,10,0
PJR-DRM-0004-OR-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ส้ม,L)",2025-10-01,2025,10,0
PJR-DRM-0004-OR-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ส้ม,M)",2025-10-01,2025,10,0
PJR-DRM-0004-OR-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ส้ม,S)",2025-10-01,2025,10,0
PJR-DRM-0004-OR-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-ส้ม,XL)",2025-10-01,2025,10,0
PJR-DRM-0004-RE-2XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-แดง,XXL)",2025-10-01,2025,10,0
PJR-DRM-0004-RE-L,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-แดง,L)",2025-10-01,2025,10,0
PJR-DRM-0004-RE-M,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-แดง,M)",2025-10-01,2025,10,0
PJR-DRM-0004-RE-S,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-แดง,S)",2025-10-01,2025,10,0
PJR-DRM-0004-RE-XL,"กางเกงขาสั้นเด็ก กางเกงเชิงเด็ก โดเรม่อน ลิขสิทธิ์แท้ cotton100% By PAJARA (DRM-EN0001)(DRM-EN0001-แดง,XL)",2025-10-01,2025,10,0
PJR-G-001,(ของแถม) กิ๊ฟติดผม ที่คาดผม พวงกุญแจ คริสต์มาส,2025-10-01,2025,10,0
PJR-G-002,ถุงใส่ของแถม Surprising Gift,2025-10-01,2025,10,0
PJR-GIFT-BAG-S,ถุงผ้า-คละลาย/คละสี 🛍️,2025-10-01,2025,10,0
PJR-HKS-0001-A-BK-2XL,เสื้อฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ 2XL),2025-10-01,2025,10,0
PJR-HKS-0001-A-BK-L,เสื้อฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ L),2025-10-01,2025,10,0
PJR-HKS-0001-A-BK-M,เสื้อฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ M),2025-10-01,2025,10,0
PJR-HKS-0001-A-BK-XL,เสื้อฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ XL),2025-10-01,2025,10,0
PJR-HKS-0001-B-BK-L,กางเกงขายาว ฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ L),2025-10-01,2025,10,0
PJR-HKS-0001-B-BK-M,กางเกงขายาว ฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ M),2025-10-01,2025,10,0
PJR-HKS-0001-B-BK-XL,กางเกงขายาว ฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ XL),2025-10-01,2025,10,0
PJR-HKS-0001-C-BK-F,กางเกงขาสั้น ฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ F),2025-10-01,2025,10,0
PJR-HKS-0001-C-BK-FF,กางเกงขาสั้น ฮาวาย PAJARA รหัส HKS-0001 ลาย โหนกระแส (สีดำ ไซส์ FF),2025-10-01,2025,10,0
PJR-RB-001-BU-SL-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(กระต่ายฟ้าสั้น-ยาว,INT: ฟ",2025-10-01,2025,10,0
PJR-RB-001-BU-SS-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(กระต่ายฟ้าสั้น-สั้น,INT:",2025-10-01,2025,10,0
PJR-RB-001-PI-SL-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(กระต่ายชมพูสั้น-ยาว,INT:",2025-10-01,2025,10,0
PJR-RB-001-PI-SS-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(กระต่ายชมพูสั้น-สั้น,INT:",2025-10-01,2025,10,0
PJR-RB-001-PP-SL-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(กระต่ายม่วงสั้น-ยาว,INT:",2025-10-01,2025,10,0
PJR-RB-001-PP-SS-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(กระต่ายม่วงสั้น-สั้น,INT:",2025-10-01,2025,10,0
PJR-RB-001-SL-BU-F,"ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] 🐇 แบรนด์ PAJARA(สีฟ้า 💙,แขนสั้น ขายาว)",2025-10-01,2025,10,0
PJR-RB-001-SL-BU-F/QC,ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] แบรนด์ PAJARA (สีฟ้า แขนสั้น ขายาวหลุดQC),2025-10-01,2025,10,0
PJR-RB-001-SL-PI-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-RB-001 ลาย RABBIT TEA TIME (แขนสั้น-ขายาว สีชมพู ฟรีไซส์),2025-10-01,2025,10,0
PJR-RB-001-SL-PP-F,"ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] 🐇 แบรนด์ PAJARA(สีม่วง 💜,แขนสั้น ขายาว)",2025-10-01,2025,10,0
PJR-RB-001-SS-BU-F,"ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] 🐇 แบรนด์ PAJARA(สีฟ้า 💙,แขนสั้น ขาสั้น)",2025-10-01,2025,10,0
PJR-RB-001-SS-BU-F/QC,ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] แบรนด์ PAJARA (สีฟ้า แขนสั้น ขาสั้นหลุดQC),2025-10-01,2025,10,0
PJR-RB-001-SS-PI-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-RB-001 ลาย RABBIT TEA TIME (แขนสั้น-ขาสั้น สีชมพู ฟรีไซส์),2025-10-01,2025,10,0
PJR-RB-001-SS-PI-F/QC,ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] แบรนด์ PAJARA (สีชมพู แขนสั้น ขาสั้นหลุดQC),2025-10-01,2025,10,0
PJR-RB-001-SS-PP-F,"ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] 🐇 แบรนด์ PAJARA(สีม่วง 💜,แขนสั้น ขาสั้น)",2025-10-01,2025,10,0
PJR-RB-001-SS-PP-F/QC,ชุดนอน ลาย RABBIT TEA TIME [ ᴏʀɪɢɪɴᴀʟ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ] แบรนด์ PAJARA (สีม่วง แขนสั้น ขาสั้นหลุดQC),2025-10-01,2025,10,0
PJR-SL-0002-SS-YE-F/CL,ชุดนอน PAJARA PAJAMAS (Lite) รหัส DRM-SL-0002 ลาย โดราเอมอน (เสื้อแขนสั้น ขาสั้น สีเหลือง ฟรีไซส์),2025-10-01,2025,10,0
PJR-SL-0006-SL-PI-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-SL-0006 สีพื้น (เสื้อแขนสั้น ขายาว สีชมพู ฟรีไซส์),2025-10-01,2025,10,5
PJR-SL-0006-SL-PI/SL-PP/SL-RE,ชุดนอนสีพื้นโปร 1 แถม 2 ส-ย สีชมพู-สีม่วง-สีแดง,2025-10-01,2025,10,0
PJR-SL-0006-SL-PP-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-SL-0006 สีพื้น (เสื้อแขนสั้น ขายาว สีม่วง ฟรีไซส์),2025-10-01,2025,10,0
PJR-SL-0006-SL-PP-F/CL,ชุดนอนสีพื้น เนื้อผ้า Premium Satin นุ่ม ลื่น เย็น ใส่สบาย แบรนด์ PAJARA,2025-10-01,2025,10,0
PJR-SL-0006-SL-RE-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-SL-0006 สีพื้น (เสื้อแขนสั้น ขายาว สีแดง ฟรีไซส์),2025-10-01,2025,10,5
PJR-SL-0006-SL-RE/SS-PI/SS-PP,ชุดนอนสีพื้นโปร 1 แถม 2 ส-ย สีแดง / ส-ส สีชมพู - สีม่วง,2025-10-01,2025,10,0
PJR-SL-0006-SS-PI-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-SL-0006 สีพื้น (เสื้อแขนสั้น ขาสั้น สีชมพู ฟรีไซส์),2025-10-01,2025,10,0
PJR-SL-0006-SS-PI-F/CL,ชุดนอนสีพื้น เนื้อผ้า Premium Satin นุ่ม ลื่น เย็น ใส่สบาย แบรนด์ PAJARA,2025-10-01,2025,10,0
PJR-SL-0006-SS-PI/SS-PP/SS-RE,ชุดนอนสีพื้นโปร 1 แถม 2 ส-ส สีชมพู-สีม่วง-สีแดง,2025-10-01,2025,10,0
PJR-SL-0006-SS-PP-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-SL-0006 สีพื้น (เสื้อแขนสั้น ขาสั้น สีม่วง ฟรีไซส์),2025-10-01,2025,10,0
PJR-SL-0006-SS-RE-F,ชุดนอน PAJARA PAJAMAS (Premium) รหัส PJR-SL-0006 สีพื้น (เสื้อแขนสั้น ขาสั้น สีแดง ฟรีไซส์),2025-10-01,2025,10,4
